dx.obs,change,dx.bearing,dx.resultant,mag.resultant,dx.0,dist.0,dx.1,dist.1,dx.2,dist.2,dx.3,dist.3,dx.4,dist.4,dx.5,dist.5,dx.6,dist.6,dx.7,dist.7,dx.8,dist.8,dx.9,dist.9,dx.10,dist.10,dx.11,dist.11,dx.12,dist.12,dx.13,dist.13,RevisitT,time,x,y,iid,dy.obs,dy.bearing,dy.resultant,dy.0,dy.1,dy.2,dy.3,dy.4,dy.5,dy.6,dy.7,dy.8,dy.9,dy.10,dy.11,dy.12,dy.13
0.883823518,dx,0.878784503,0.821076327,0.382185118,0.374516708,40.34900355,NA,NA,0.998383787,39.86232423,NA,NA,-0.990662136,2.291999234,0.303149952,3.516978949,0.999947358,44.3519685,0.30988826,4.109209556,0.987636642,13.44596875,0.949050161,10.89924718,NA,NA,-0.394654815,0.401716476,0.890141637,12.71176688,-0.975562542,3.176258426,780,2007-08-12T07:54,444545.0921,6186845.493,15.91967652,-0.467820466,-0.477218815,-0.570818416,0.927220165,NA,0.056831457,NA,0.136339768,-0.952942866,0.010260682,-0.950772984,-0.156760527,-0.315125042,NA,-0.91882946,-0.455683954,0.219721929
0.933084159,dx,0.883823518,-0.067937147,0.719706071,0.667232473,31.88825242,NA,NA,0.731541586,63.75893302,NA,NA,-0.532135933,17.7028471,-0.05607237,27.64906842,0.615257154,34.18463136,0.628338273,34.52993387,0.192861875,24.39566301,-0.399243445,18.16922792,NA,NA,-0.985640906,3.71273309,-0.996923826,4.760989633,-0.403057314,18.11508148,660,2007-08-12T08:01,444584.3198,6186824.73,25.3515783,-0.359658105,-0.467820466,0.997689603,0.744849533,NA,0.681796823,NA,0.846658933,0.998426707,0.788326477,0.777940239,0.981225915,0.916844955,NA,0.168854983,0.078376562,0.915174738
0.070382768,dx,0.933084159,0.141096377,0.675825449,0.832942863,41.59207829,NA,NA,0.859617735,67.48339763,NA,NA,-0.87059253,13.14367468,-0.204239069,25.89531166,0.750968788,37.32352256,0.77342232,37.82155672,0.719083156,40.03567,0.001198215,12.19501353,NA,NA,-0.870547571,13.21741096,-0.939241705,14.10429854,-0.003690385,12.15591278,480,2007-08-12T08:05,444596.8311,6186819.907,28.63344067,0.997520058,-0.359658105,0.989995865,0.553359003,NA,0.510937715,NA,0.492004721,0.97892104,0.660337701,0.633891091,0.694924035,0.999999282,NA,0.492084268,0.343256491,0.999993191
0.803890833,dx,0.070382768,0.877673393,0.670357303,0.999955026,46.75070059,NA,NA,0.99976213,71.71059112,NA,NA,0.095514895,3.313881061,0.947470272,19.97859307,0.998309811,35.93255878,0.998561652,36.19756831,0.993885311,39.38079179,0.036554846,3.39677622,NA,NA,-0.692942561,4.436196616,0.10092415,1.469955412,0.993907023,11.37171459,480,2007-08-12T08:09,444597.5299,6186829.811,24.90357523,0.594776873,0.997520058,0.479259237,0.009483967,NA,0.021810167,NA,0.995428001,-0.319843844,0.058116437,0.053615552,0.110417339,0.999331648,NA,0.720992793,0.994894123,-0.110221725
0.793613875,dx,0.803890833,0.675794585,0.59004986,0.889611255,43.35490113,NA,NA,0.910427185,59.7385664,NA,NA,0.98516359,35.34340088,0.470343733,18.44617797,0.979712302,39.41414563,0.974825018,36.02485133,0.990635791,37.32736765,-0.854175752,11.62402641,NA,NA,-0.813453381,6.204252285,-0.864824982,11.73641026,0.71801283,4.489203906,480,2007-08-12T08:13,444612.2256,6186840.684,27.60939126,0.608421744,0.594776873,-0.737090007,-0.456718528,NA,-0.413669361,NA,-0.171617894,-0.882483299,-0.200409097,-0.222971265,-0.136531055,-0.519984407,NA,-0.58163012,-0.502073451,-0.696029867
0.37075897,dx,0.793613875,0.427846862,0.968770536,0.317509926,58.07154518,NA,NA,0.355713259,74.72731575,NA,NA,0.630093699,48.65545404,0.137158435,20.31358117,0.498099221,69.53096387,0.613316153,57.37686829,0.44000533,23.48316387,0.682652148,8.96811691,NA,NA,0.512573689,5.205598757,-0.155043006,3.487512763,0.527261386,32.4260517,480,2007-08-12T08:17,444662.4697,6186879.203,36.56783385,-0.928729124,0.608421744,-0.903851239,-0.948254948,NA,-0.934595141,NA,-0.776519112,-0.990549122,-0.867120041,-0.789837513,-0.897995161,-0.730743488,NA,-0.85864324,-0.987907722,-0.849703143
0.715518085,dx,0.37075897,0.97997735,0.814401424,0.999022591,52.4452238,NA,NA,0.776661097,71.62973143,NA,NA,0.886042372,54.28127368,0.950544374,18.68354108,0.825070878,73.97947986,0.863192093,72.72395861,0.892503695,29.14530256,0.968358086,18.7993743,NA,NA,0.442551627,5.143356505,0.309589643,5.614593514,0.865507692,35.91769204,660,2007-08-12T08:21,444666.4269,6186869.291,39.85122976,-0.69859421,-0.928729124,-0.199108998,0.044202514,NA,-0.629918678,NA,-0.463604265,-0.310588785,-0.565029244,-0.504875639,-0.451040081,-0.249564857,NA,0.896743028,0.950870261,-0.500895633
0.742826078,dx,0.715518085,0.420683488,0.628813472,0.344836812,112.796422,NA,NA,0.998158942,34.52219938,NA,NA,0.129601745,18.28522977,-0.547440104,21.83409459,0.952311734,62.93409263,0.818677676,23.26680253,0.999704047,32.85494928,0.614659851,21.25017573,NA,NA,-0.686928807,27.41673833,-0.647696683,27.32680908,-0.066039143,27.83514855,840,2007-08-12T08:28,444715.7787,6186821.106,37.30206017,-0.669484441,-0.69859421,0.907207475,0.938662651,NA,-0.060652513,NA,0.991566129,0.836844868,-0.305126797,0.574253308,0.024327324,0.788792284,NA,0.726724717,0.761898292,0.997817033
0.782753029,dx,0.742826078,0.952554486,0.811841058,0.605041834,102.3845442,NA,NA,0.944139978,30.18235452,NA,NA,0.983738911,21.80432753,0.507892535,8.447466151,0.89917946,74.4413542,0.936892264,59.08637906,0.999371856,66.50485501,0.951371242,30.54739294,NA,NA,0.427371552,3.730613853,0.515582342,1.502380777,0.735969426,50.05394327,660,2007-08-12T08:35,444758.1663,6186782.904,40.78960104,0.622332464,-0.669484441,-0.304368117,0.796193682,NA,-0.329544688,NA,-0.179604438,-0.861420439,-0.437580049,-0.349618201,0.035438583,-0.308046684,NA,-0.904076079,-0.856840037,0.677014773
0.488755195,dx,0.782753029,0.168749111,0.873517756,0.404254209,71.01968825,NA,NA,-0.223018351,129.1254692,NA,NA,-0.248877584,109.2146741,0.422415514,17.33110117,-0.048069319,140.1892189,-0.05182249,129.8192713,0.06987826,87.46561509,-0.223191786,85.3324241,NA,NA,0.955522741,4.537812462,0.871648037,3.694186028,-0.307280554,71.49141885,660,2007-08-12T08:39,444863.2946,6186866.487,77.20189813,-0.872420976,0.622332464,-0.985659037,-0.914646672,NA,-0.974814246,NA,-0.968534949,-0.906402302,-0.998844002,-0.998656312,-0.997555527,-0.974774552,NA,-0.294917433,-0.490132329,-0.951618968
-0.033955723,dx,0.488755195,0.989091112,0.312315573,0.736903512,30.14980797,NA,NA,-0.005409088,86.48726329,NA,NA,-0.093270917,51.81482717,0.503572736,31.27642972,-0.129740576,81.06258116,-0.196922334,58.58795505,0.680318686,24.18200869,0.625378172,22.46076455,NA,NA,0.871012299,18.11323561,0.007387562,13.15803369,0.398764268,3.2927524,660,2007-08-12T08:46,444921.0776,6186763.345,38.23505994,-0.999423338,-0.872420976,-0.147305029,0.67599794,NA,-0.999985371,NA,-0.995640767,0.863952834,-0.991547973,-0.980419091,0.732916424,0.780321819,NA,0.491261208,-0.999972712,0.917053466
-0.313489802,dx,-0.033955723,0.863516747,0.468248938,0.633397386,89.21874161,NA,NA,0.581750533,12.94635353,NA,NA,0.057425793,15.25740539,0.519220182,111.749587,0.153544803,12.38820341,0.606789139,24.87845696,0.377637172,99.18382984,0.517110645,41.10656688,NA,NA,0.501795504,9.253869276,0.366139317,7.108482706,0.132937926,20.97874314,600,2007-08-12T08:50,444916.5763,6186630.859,40.3700218,-0.949591567,-0.999423338,0.504320163,0.773826694,NA,-0.813367271,NA,0.998349778,0.85464051,-0.988141687,0.794862844,0.925953652,0.85591856,NA,-0.864986284,-0.930560047,0.991124365
0.632478488,dx,-0.313489802,0.65476398,0.962687639,0.731425312,158.7541155,NA,NA,0.497527541,6.45733097,NA,NA,0.983380649,12.47584688,0.736926985,196.9521948,0.171169326,4.783982972,0.724942496,136.2675138,0.593657821,161.9956627,0.680811441,51.04604274,NA,NA,0.620052194,30.79086405,0.638688611,34.48060463,0.555082731,53.58679558,780,2007-08-12T08:56,444870.0146,6186489.819,77.05372314,-0.774577925,-0.949591567,0.755833401,0.681921559,NA,0.86744818,NA,0.181555777,0.67597235,0.985241626,0.688809392,0.804717585,0.732458723,NA,0.784560563,0.769465307,0.831795144
0.713345601,dx,0.632478488,-0.055026435,0.929095543,0.375977563,141.383818,NA,NA,-0.554997829,11.33578127,NA,NA,-0.219032643,46.4337335,0.519516367,160.3545031,-0.314960986,61.32566282,0.404518034,134.0422505,0.345454071,138.4964392,-0.095883075,37.74710518,NA,NA,-0.375266721,28.77977482,-0.348008884,45.47617862,-0.299688747,46.13757494,840,2007-08-12T09:03,444943.6308,6186399.663,77.41025654,-0.700812424,-0.774577925,0.998484898,0.926628767,NA,0.831851795,NA,0.975717531,0.854460499,0.949104619,0.914530022,0.938435658,0.995392604,NA,0.926916872,0.937491235,0.95403703
-0.699217882,dx,0.713345601,-0.211206076,0.964591526,0.101213558,141.7751351,NA,NA,-0.120771345,6.562757069,NA,NA,-0.372865896,65.59733235,0.147648039,155.3957128,-0.518143299,67.14831646,0.056102544,146.293456,0.129069732,141.1685331,-0.451375156,22.83518681,NA,NA,-0.277558027,14.89135822,-0.473661619,21.91605496,-0.460662367,20.90189623,780,2007-08-12T09:10,445001.0853,6186343.218,73.13506719,0.714908633,-0.700812424,0.977441555,0.994864722,NA,0.992680352,NA,0.927885243,0.989039967,0.855293822,0.998425012,0.99163552,0.892334281,NA,0.960708875,0.880706915,0.887575452
-0.804596807,dx,-0.699217882,0.869405655,0.409138588,0.324250973,103.7077502,NA,NA,0.77530006,28.16497701,NA,NA,-0.106685677,38.02448352,0.222812031,109.8338206,-0.466489207,40.08142014,0.15546211,110.1349676,0.369835826,105.0054492,0.912799552,31.0669791,NA,NA,0.546428339,12.86418457,0.597066072,17.58244772,0.582001246,20.97602553,720,2007-08-12T09:16,444999.9681,6186344.36,56.13113684,-0.593821504,0.714908633,0.494098986,0.945971092,NA,-0.631593079,NA,0.994292797,0.974861425,0.884526891,0.987841856,0.929097122,-0.408407857,NA,-0.837505863,-0.802192063,-0.813187893
0.2135541,dx,-0.804596807,0.962705326,0.775645262,0.8099651,91.18399759,NA,NA,0.902830555,43.41054376,NA,NA,0.892557213,4.579471144,0.400965126,70.47078236,0.336883945,42.46458204,0.636710778,82.49519835,0.837485168,95.80173176,0.978879286,50.39439661,NA,NA,0.487529782,3.92813541,0.982749151,21.44449594,0.947340016,15.98060438,660,2007-08-12T09:22,444979.1685,6186329.009,47.46853994,-0.976931239,-0.593821504,0.270552131,0.586478078,NA,-0.429996498,NA,-0.450934166,0.916093318,0.941546179,0.771102707,0.546460057,-0.204439094,NA,-0.873106358,0.184943524,0.320229441
-0.224119685,dx,0.2135541,0.663133426,0.872278099,0.906062876,92.89414299,NA,NA,0.99839295,45.0200261,NA,NA,0.413749375,25.5026277,0.071629562,47.31270341,0.307773607,54.02504981,0.75035183,81.29928732,0.906028529,99.57222213,0.993744751,56.76162642,NA,NA,0.079719024,4.687939959,0.522667567,16.69683904,0.412684236,9.826692281,540,2007-08-12T09:27,444983.3797,6186309.744,48.50901429,0.974561628,-0.976931239,0.748501209,0.423143077,NA,-0.056670256,NA,0.910390825,0.997431304,0.951459619,0.661038676,0.423216616,0.111675288,NA,0.996817374,0.852536577,0.910874152
0.414230672,dx,-0.224119685,0.914329141,0.852085025,0.99999766,107.5347136,NA,NA,0.846690535,62.979184,NA,NA,0.871775323,36.54495431,0.570152009,4.535002889,0.743913003,30.67335279,0.983660834,80.75318451,0.999537188,110.1298468,0.955701647,70.99264974,NA,NA,0.512365347,16.08890727,0.496580415,18.96891353,0.589573955,20.73250118,720,2007-08-12T09:31,444977.7328,6186334.299,50.90301915,0.910171934,0.974561628,-0.404971877,-0.002163134,NA,-0.532085649,NA,-0.489905896,-0.821539218,0.668276472,0.180031564,0.030420563,-0.294337157,NA,-0.858767577,-0.867990721,-0.8077144
0.247068344,dx,0.414230672,0.383017316,0.906514875,0.736433168,140.4746065,NA,NA,0.487590056,91.60480864,NA,NA,0.426440459,62.84179997,-0.479762007,23.13914835,0.33690813,37.49532285,0.796299854,119.7711067,0.810993769,134.3235233,0.520531913,85.26381626,NA,NA,0.408312312,1.768947395,-0.036783213,7.594089158,-0.187644949,12.00224683,900,2007-08-12T09:39,445003.1244,6186390.091,65.11631054,0.968998057,0.910171934,-0.923741163,-0.676510303,NA,-0.873072699,NA,-0.904515636,-0.877398665,-0.941537525,-0.604902094,-0.585054789,-0.853842215,NA,-0.912842295,-0.999323269,-0.982236923
0.313811239,dx,0.247068344,0.471815919,0.874055668,0.498993113,175.8734668,NA,NA,0.484329954,163.0129166,NA,NA,0.271290149,110.6237418,0.308914236,43.48715097,0.319740607,121.3359304,0.519519267,172.0337726,0.576630897,181.1375148,0.297300598,117.0533095,NA,NA,0.735206563,6.112394923,0.320903624,8.817606879,0.203498264,11.15402407,960,2007-08-12T09:46,445022.7651,6186467.121,100.967439,0.94948539,0.968998057,-0.881697079,-0.86660595,NA,-0.874885419,NA,-0.962497613,-0.951089899,-0.947505116,-0.854458736,-0.817004779,-0.954783931,NA,0.67784313,-0.947111854,-0.979075307
0.146875037,dx,0.313811239,0.160564072,0.925266429,0.452869993,160.4203271,NA,NA,0.505763237,174.2787303,NA,NA,0.388646474,140.819583,0.159292749,69.38630407,0.251843668,117.0219347,0.435491317,159.2467923,0.46989701,159.7462805,0.300125114,127.4502852,NA,NA,-0.526388022,6.431303259,-0.452655268,48.91124189,-0.350676026,44.74091865,960,2007-08-12T09:55,445045.8001,6186536.818,109.8594274,0.989155055,0.94948539,-0.98702542,-0.891576564,NA,-0.862672329,NA,-0.921386953,-0.987231391,-0.96776793,-0.900192931,-0.882721247,-0.953899846,NA,-0.850244465,-0.8916856,-0.936496837
0.399077249,dx,0.146875037,0.556857865,0.892407026,0.629551653,107.8006259,NA,NA,0.643016996,118.1102026,NA,NA,0.618156312,115.8030531,0.140732184,12.63170505,0.467481741,57.8361123,0.601653261,117.8678102,0.60212421,107.3989053,0.686911664,63.98332165,NA,NA,0.930678301,4.510522426,0.117503005,6.129562378,0.028573326,9.27952884,720,2007-08-12T10:02,445047.3097,6186546.984,65.57739543,0.916917308,0.989155055,-0.8306078,-0.776958632,NA,-0.765851906,NA,-0.786055198,-0.990047702,-0.884002727,-0.798757381,-0.798402427,-0.72674092,NA,0.365838625,-0.993072527,-0.999591699
-0.783406346,dx,0.399077249,0.403471677,0.987787953,0.437245422,82.28135625,NA,NA,0.537289196,109.0525272,NA,NA,0.479319037,103.8974998,0.470719817,77.55537273,0.113781786,47.88776794,0.449605966,102.038964,0.408200333,81.95943451,0.359536516,66.51175978,NA,NA,0.521472508,13.88317484,0.092500439,27.89858116,0.514317721,20.47809667,600,2007-08-12T10:07,445068.2381,6186595.069,66.67677589,-0.621509853,0.916917308,-0.914992134,-0.899342227,NA,-0.843398079,NA,-0.877640736,-0.882282752,-0.993505765,-0.893227001,-0.912892375,-0.933131016,NA,-0.853268084,-0.995712644,-0.857599721
-0.473724393,dx,-0.783406346,0.982848115,0.86865178,0.972149365,58.73567306,NA,NA,0.957458056,87.75935963,NA,NA,0.93563742,90.20463198,0.708343049,56.31264655,0.643217859,19.4674915,0.924582094,89.09706443,0.982156644,54.49283512,0.979637583,45.9545814,NA,NA,0.729708142,32.23572794,0.795035042,35.66622196,0.763355062,31.45986732,540,2007-08-12T10:12,445040.7498,6186573.261,54.67146372,-0.880673151,-0.621509853,0.184416873,-0.234362138,NA,-0.288572471,NA,-0.352962629,0.705868348,0.765683215,-0.380982875,-0.188064686,-0.200774019,NA,0.68375875,0.606563501,0.645979139
-0.55309211,dx,-0.473724393,0.941713741,0.917565942,0.976085483,63.79654462,NA,NA,0.999628783,86.61535782,NA,NA,0.999439004,88.02324313,0.515936445,70.16600451,0.469857483,44.1346252,0.996717995,95.64096535,0.982327144,71.19757904,0.964748513,50.65533397,NA,NA,0.999939138,6.479813377,0.907580164,17.32845659,0.692668782,15.17824851,900,2007-08-12T10:16,445031.8138,6186556.649,55.38328837,-0.83312011,-0.880673151,0.336415263,0.217387051,NA,-0.027245123,NA,-0.033491446,0.856626864,0.882742287,-0.080952074,0.187172067,0.263173529,NA,-0.011032725,0.419878848,0.721255821
0.220560956,dx,-0.55309211,0.610892402,0.93228599,0.154460196,67.8717474,NA,NA,0.916327082,136.1503033,NA,NA,0.758797034,53.0391526,0.043129223,83.32687856,0.296141272,87.05755007,0.90736375,130.0139112,0.895574505,130.2343202,0.639153221,28.52730245,NA,NA,0.637234714,30.94254942,0.545706987,24.7943803,0.470902634,29.32617671,1080,2007-08-12T10:27,444992.2498,6186497.054,72.84402474,-0.975373192,-0.83312011,0.791713631,0.987999012,NA,0.400430617,NA,0.651327153,0.999069502,0.95514415,0.420346316,0.444911571,0.769079424,NA,0.770669786,0.837976064,0.88218519
0.999231237,dx,0.220560956,0.025302382,0.8808754,-0.340638523,82.87064387,NA,NA,0.716828146,80.40398305,NA,NA,-0.347524627,63.41215842,-0.375394748,103.0123326,-0.172661185,124.2085065,0.750858657,77.03292523,0.775804834,76.47185836,-0.075508935,26.8241897,NA,NA,-0.239688703,28.34977164,-0.130808853,28.08698811,-0.316095408,40.87581796,900,2007-08-12T10:34,445001.5747,6186455.817,66.50447049,-0.039203763,-0.975373192,0.999679843,0.94019434,NA,0.69724989,NA,0.937670856,0.92686503,0.984981277,0.660462927,0.630972946,0.997145125,NA,0.970849796,0.991407607,0.948727407
0.723839288,dx,0.999231237,-0.960123314,0.826646791,-0.893685786,140.4039772,NA,NA,-0.943934042,36.44665662,NA,NA,-0.915361291,123.5359124,-0.886311035,142.4880648,-0.827956304,139.1462604,-0.902778991,47.37217025,-0.964148972,32.00387924,-0.978798294,54.69097431,NA,NA,0.522029074,0.545438969,-0.966591556,24.21738929,-0.972974066,68.35714769,960,2007-08-12T10:42,445083.8405,6186452.589,73.56435193,0.689968611,-0.039203763,0.279576863,0.448693342,NA,0.330134099,NA,0.402633464,0.463090434,0.560792616,-0.430104748,-0.265361566,0.20482651,NA,0.852927691,-0.256321601,0.230914415
0.120106446,dx,0.723839288,-0.977807537,0.901298138,-0.997185791,158.0539813,NA,NA,-0.759499986,83.12669819,NA,NA,-0.999225446,154.7124969,-0.983961086,173.6941276,-0.998633229,154.1333502,-0.692439022,99.29338675,-0.848538409,38.67816719,-0.933725286,64.95183801,NA,NA,-0.702604932,4.662060842,-0.829884862,29.17206261,-0.948559009,67.33834334,840,2007-08-12T10:50,445118.403,6186485.535,93.43786482,0.992761019,0.689968611,-0.209505179,0.074969988,NA,-0.650507318,NA,0.039351077,0.17838324,0.052265424,-0.721476403,-0.529133791,-0.357990351,NA,0.711580149,-0.557934688,-0.31660039
0.977914892,dx,0.120106446,-0.875876989,0.828621204,-0.968488738,165.0608674,NA,NA,-0.596455728,131.3174419,NA,NA,-0.966312453,161.3314059,-0.99502533,175.4849343,-0.969057859,165.0082225,-0.563853228,142.6266207,-0.716268064,72.2037878,-0.716940145,83.97057644,NA,NA,-0.202355573,1.210145267,-0.533290801,29.389549,-0.755424998,86.90192291,1440,2007-08-12T10:56,445122.929,6186522.945,110.4095885,0.209003503,0.992761019,-0.482534454,-0.249057351,NA,-0.802645977,NA,-0.257371801,-0.099622252,-0.246833681,-0.825875013,-0.697825237,-0.697134728,NA,0.979312117,-0.845931984,-0.655235128
0.999355208,dx,0.977914892,-0.882265774,0.974535615,-0.883390445,252.5258832,NA,NA,-0.727579911,233.6151656,NA,NA,-0.844877271,233.8669378,-0.855780057,229.2055659,-0.887057833,257.8157443,-0.717783978,229.5584156,-0.84403298,125.1842975,-0.849838446,144.0241312,NA,NA,-0.998564151,8.20941348,-0.999309441,7.483656903,-0.849578776,143.7113613,1860,2007-08-12T11:14,445186.5538,6186536.543,169.5636884,-0.035904988,0.209003503,-0.470751638,-0.468637731,NA,-0.686022939,NA,-0.534960182,-0.517339825,-0.461658316,-0.69626587,-0.536291272,-0.527043276,NA,-0.053568991,-0.037156968,-0.527461756
-0.95480888,dx,0.999355208,-0.681723828,0.772430159,-0.750997159,292.0822831,NA,NA,-0.644316249,267.0603331,NA,NA,-0.689663943,262.184053,-0.609440865,224.0554909,-0.71426898,285.7252751,-0.63803718,237.5876342,-0.713336716,148.6078755,-0.787304967,138.5060104,NA,NA,0.50769435,8.864727009,0.027808824,0.436048638,-0.780561445,142.2536076,1380,2007-08-12T11:27,445190.0007,6186536.419,182.4875762,0.297220462,-0.035904988,-0.73160961,-0.660305435,NA,-0.764759159,NA,-0.724129578,-0.792831528,-0.699871291,-0.770005557,-0.700821468,-0.616563775,NA,-0.861537258,0.99961326,-0.625079059
-0.162782204,dx,-0.95480888,-0.372367734,0.885341137,-0.617626499,306.0222224,NA,NA,-0.503227306,283.9028839,NA,NA,-0.528604656,270.538204,-0.502529586,212.2437088,-0.548000766,298.553973,-0.467365886,250.3418789,-0.43183407,175.0733612,-0.466237674,182.7529741,NA,NA,-0.043837174,14.51806638,0.957621943,0.162381327,-0.474755694,161.7441174,1260,2007-08-12T11:37,445185.9031,6186537.694,195.9867065,-0.986662026,0.297220462,-0.928085271,-0.786471555,NA,-0.864154083,NA,-0.848868139,-0.864560012,-0.83647783,-0.884063984,-0.901953067,-0.8846595,NA,-0.999038689,-0.288028149,-0.880117623
-0.449676094,dx,-0.162782204,-0.218645668,0.993546536,-0.341018852,305.8346744,NA,NA,-0.23431072,285.3799437,NA,NA,-0.310045326,287.5408698,-0.21418472,228.7951887,-0.345439063,306.7685297,-0.31284716,288.1573649,-0.198147187,222.0191939,-0.217090199,235.422234,NA,NA,0.02780407,35.12652037,-0.056890823,0.087782172,-0.187412045,228.115788,1260,2007-08-12T11:48,445185.4305,6186534.829,220.2952809,-0.893191698,-0.986662026,-0.975804321,-0.940056457,NA,-0.972161759,NA,-0.950721776,-0.976793174,-0.938441183,-0.949803482,-0.980172277,-0.976151548,NA,-0.999613392,-0.998380406,-0.982281388
-0.411769893,dx,-0.449676094,0.055144933,0.982631942,0.050889195,262.2118798,NA,NA,0.25746296,231.1054236,NA,NA,0.046721652,240.4058175,0.208187557,177.1060964,0.016330986,241.7913067,-0.02132393,243.8845863,0.226531287,180.7044875,0.169333897,173.2063037,NA,NA,-0.350965677,28.71436914,-0.214633566,32.44725475,0.207525378,215.037676,1320,2007-08-12T11:58,445144.1335,6186452.801,184.2377456,-0.911287855,-0.893191698,-0.99847836,-0.998704306,NA,-0.966288168,NA,-0.998907947,-0.978088923,-0.999866641,-0.999772619,-0.974003889,-0.985558741,NA,-0.936388324,-0.976694646,-0.978229634
0.594643601,dx,-0.411769893,0.721038337,0.994737769,0.648528005,233.3305868,NA,NA,0.741784472,227.3631849,NA,NA,0.693149936,229.7421457,0.865074639,145.040395,0.630880813,220.0111157,0.662921294,225.5848971,0.792941153,185.126822,0.73718995,120.4582514,NA,NA,0.689320295,18.06301486,0.665336911,11.0143741,0.762557467,199.8309798,1260,2007-08-12T12:10,445097.2391,6186349.019,165.0514334,-0.80398942,-0.911287855,-0.69289517,-0.761190795,NA,-0.67063835,NA,-0.720793428,-0.501643169,-0.775879759,-0.748689093,-0.609298226,-0.675685561,NA,-0.724456714,-0.746543231,-0.646920481
-0.038499505,dx,0.594643601,0.968997987,0.62055236,0.94169571,183.2522931,NA,NA,0.919369056,188.2810592,NA,NA,0.952354349,179.0687963,0.99618402,101.5362696,0.858998511,164.1117903,0.932025192,176.2349355,0.982592408,152.7809002,0.998949428,48.42677767,NA,NA,-0.994026992,9.794484204,-0.971046302,5.462608724,0.997358429,108.0027728,1680,2007-08-12T12:19,445148.1136,6186280.234,119.7229716,0.999258619,-0.80398942,-0.247068616,-0.336465734,NA,-0.39339616,NA,-0.304993762,0.087277712,-0.511978084,-0.36239349,-0.185774487,0.045826198,NA,0.109134498,0.238891355,-0.072637212
0.118513041,dx,-0.038499505,0.805717174,0.939178795,0.776440549,87.16022013,NA,NA,0.815350411,109.8228053,NA,NA,0.961087985,85.77541066,0.750295326,32.3868786,0.518304321,46.58510951,0.823365725,116.0401774,0.885422916,128.9934326,0.263730164,39.93223924,NA,NA,0.988137947,4.353485154,0.768611622,15.45875747,0.77308982,16.55957261,1380,2007-08-12T12:38,445143.7343,6186393.899,62.09709896,0.992952496,0.999258619,-0.59230046,-0.630190505,NA,-0.578967795,NA,-0.276242438,-0.661102809,-0.855196253,-0.56751113,-0.464786251,-0.964596496,NA,0.153568868,-0.639715698,-0.634296564
0.196590566,dx,0.118513041,0.022443703,0.984009336,-0.009439424,99.40673554,NA,NA,0.168402486,106.6037821,NA,NA,0.149531533,46.87275853,-0.140258465,36.87605482,-0.117003761,94.04674215,0.176042157,112.3538981,0.394673228,109.8549063,-0.212590458,91.76071329,NA,NA,0.025365982,20.85146934,-0.012248432,30.01428165,-0.179542026,60.82931335,600,2007-08-12T12:42,445150.5076,6186450.649,73.58824137,0.98048567,0.992952496,-0.999748108,-0.999955448,NA,-0.985718318,NA,-0.988756957,-0.990114924,-0.993131472,-0.984382628,-0.918821551,-0.977141391,NA,-0.999678232,-0.999924985,-0.983750304
0.766709059,dx,0.196590566,-0.300377234,0.940926728,-0.428024554,148.9094683,NA,NA,-0.388496964,154.1553001,NA,NA,-0.444933947,69.29653268,-0.456477136,61.45244991,-0.416060667,125.1043359,-0.337607371,153.3662071,-0.370751181,147.1850013,-0.456249182,141.0791904,NA,NA,0.703963128,7.488199653,-0.045522463,15.04691033,-0.46880196,127.5783915,720,2007-08-12T12:48,445158.7759,6186491.886,104.6056352,0.641994719,0.98048567,-0.953820485,-0.903767106,NA,-0.921450004,NA,-0.895563388,-0.889735143,-0.909336858,-0.941287025,-0.928732234,-0.889852057,NA,-0.71023652,-0.998963315,-0.883303302
0.53511998,dx,0.766709059,-0.550180879,0.871492449,-0.579029894,169.9776989,NA,NA,-0.574681673,175.9482959,NA,NA,-0.669411218,77.14334985,-0.733594218,62.10157975,-0.705937367,128.5636279,-0.560613841,153.6513269,-0.563640219,166.2214213,-0.619420031,165.2970341,NA,NA,0.972426122,1.341230938,-0.637614767,17.1750602,-0.602746673,153.0682914,1500,2007-08-12T12:54,445168.2281,6186499.801,115.4989925,0.844776069,0.641994719,-0.835045508,-0.815306312,NA,-0.818377037,NA,-0.742892065,-0.67958776,-0.708274265,-0.828077364,-0.826020401,-0.785059759,NA,-0.233211143,-0.770355379,-0.797932609
-0.630717615,dx,0.53511998,-0.858747611,0.963688806,-0.786701625,138.4776552,NA,NA,-0.837073173,181.6195787,NA,NA,-0.822335695,160.7579549,-0.870050142,137.6969486,-0.824409475,177.4904253,-0.818203145,170.8014678,-0.803904787,180.8454257,-0.862581729,144.9198051,NA,NA,-0.954576576,8.908972478,-0.667396643,17.83506781,-0.85598673,151.0688387,1560,2007-08-12T13:13,445218.4255,6186579.046,133.67474,0.776012429,0.844776069,-0.51239881,-0.617333422,NA,-0.547090945,NA,-0.56900264,-0.492963234,-0.565993831,-0.574929224,-0.594758012,-0.505917741,NA,0.297965703,-0.744702438,-0.516997792
